source,target
430423,227596
487157,227596
19611,132706
152392,132706
168874,132706
477390,132706
175828,452396
239025,452396
340778,452396
389965,531525
517496,531525
123752,434632
172471,434632
216383,434632
333596,434632
393162,434632
109273,332905
162268,332905
208806,332905
216031,332905
407702,332905
28399,240406
29914,240406
32296,240406
111332,240406
269847,240406
281006,240406
436911,240406
534848,240406
228235,372932
327250,372932
383936,372932
118780,249359
361327,249359
324373,400229
36600,38161
54744,38161
70340,38161
113715,38161
462935,38161
519680,38161
6008,352483
29032,352483
139408,352483
149672,352483
284075,352483
352859,352483
356578,352483
513059,352483
519735,352483
540153,352483
540561,352483
157351,97315
260751,97315
390769,97315
449757,97315
103302,116219
536527,291633
228671,372273
426929,480829
319464,389965
531525,389965
368986,309822
73500,74142
103267,74142
408976,74142
53928,246845
203638,246845
490339,246845
518114,246845
322949,93945
64978,81040
237760,81040
492445,440091
109656,522799
288205,522799
157270,184189
410515,341896
298061,12250
526498,236398
66866,390909
90093,390909
105639,390909
320069,390909
326737,390909
361868,390909
385975,390909
428991,390909
537426,390909
170314,373623
228423,373623
232528,373623
438746,373623
318558,433988
18834,81305
43591,81305
71531,81305
93155,81305
268675,81305
309216,81305
465823,81305
516944,81305
127976,351080
377666,351080
483155,351080
1947,337334
232029,337334
475555,337334
150934,222282
184991,222282
224565,222282
364214,222282
496516,222282
45590,437164
536572,437164
109181,413265
101270,129191
226133,129191
261465,129191
377062,129191
532452,129191
327352,286858
111064,361557
362995,361557
53065,77990
104420,77990
101646,429249
359399,429249
59756,352782
85451,352782
136976,352782
423730,352782
521508,352782
140390,490312
92467,41950
48150,413535
213033,413535
256595,413535
478537,413535
487542,413535
537506,413535
378001,297034
331576,28816
28816,331576
501390,425268
243098,448529
315119,448529
21400,65413
469353,304730
81258,371026
235526,371026
13624,368261
83955,368261
214212,368261
378623,368261
518727,368261
275376,272623
294830,272623
273296,227620
47269,130673
163107,232270
293899,232270
98291,511602
134992,511602
175770,511602
258019,511602
281077,511602
391800,511602
405477,511602
452485,511602
524051,511602
272962,440477
347242,440477
233706,34925
534167,34925
57755,333432
58819,333432
216174,333432
5410,502784
13626,502784
38928,502784
52945,502784
58148,502784
77815,502784
89483,502784
91886,502784
123436,502784
136011,502784
147895,502784
195853,502784
207499,502784
215853,502784
221426,502784
262118,502784
297809,502784
307912,502784
340242,502784
340541,502784
342570,502784
397326,502784
416510,502784
433155,502784
437229,502784
438272,502784
454588,502784
479306,502784
507570,502784
520871,502784
530080,502784
535443,502784
535901,502784
69468,409135
118957,409135
143628,409135
197828,410515
341896,410515
168605,193518
152794,232029
337334,232029
3469,236190
32363,236190
109773,236190
120043,236190
186824,236190
189220,236190
192315,236190
206479,236190
253430,236190
253906,236190
262415,236190
306587,236190
329320,236190
354423,236190
381587,236190
434807,236190
444267,236190
459203,236190
508449,236190
65419,355803
340415,355803
484842,355803
522329,355803
135749,330985
71073,257813
126423,257813
202080,257813
322583,257813
385387,257813
448642,257813
510733,257813
136145,319596
123027,481194
314357,481194
528154,357972
345973,401202
360956,401202
158883,366346
192508,180435
295897,180435
520910,336301
398863,226766
147464,228851
43834,435213
305186,435213
352264,435213
418030,435213
409735,399403
5009,249542
499291,249542
35603,57941
56588,359807
368473,380844
466848,380844
63878,136011
142182,136011
152368,136011
229884,136011
339354,136011
348012,136011
438923,266746
540384,266746
136901,408031
125298,217259
414862,217259
257251,170241
81167,71034
148020,480683
152617,480683
227252,480683
289532,480683
394045,480683
524794,480683
388363,103559
284723,507821
448341,507821
455709,507821
374303,254635
372857,525883
285872,159583
370247,159583
439838,159583
64658,196772
184978,196772
191868,196772
255538,196772
360406,196772
526643,196772
127234,297797
495291,297797
77737,410812
151195,410812
533315,410812
147063,123954
159919,123954
102200,376796
43494,490892
184499,490892
284799,490892
289050,490892
537650,490892
14448,407472
413265,109181
411789,435
313254,435391
378825,435391
478474,435391
260710,339596
18109,253693
439640,253693
443209,253693
275852,189203
288626,189203
133550,225459
360464,357106
307183,259823
53530,113533
213827,113533
332845,113533
354553,113533
373708,113533
514551,372285
178775,415259
333064,415259
355516,415259
166367,536113
218953,536113
440906,536113
544453,536113
123375,47926
208555,47926
324164,47926
151173,392084
180331,392084
50286,319452
3284,401084
159898,76161
297797,495291
324145,495291
364721,179412
386497,179412
404156,109037
375301,504312
115023,145577
190220,145577
22499,58844
74630,58844
262161,375662
294992,375662
406707,375662
419950,375662
425793,375662
433988,512419
508388,512419
43918,43108
168344,92656
230751,92656
262757,92656
354211,92656
370228,92656
420347,92656
516758,92656
232727,117165
78140,367826
413606,367826
548519,367826
115322,359636
272842,359636
286370,359636
535678,359636
34750,220250
145193,220250
239319,220250
398088,220250
174095,377818
283376,377818
136993,480206
53745,505120
8222,539763
8423,539763
71935,539763
149343,539763
344695,539763
467904,539763
251798,234492
493165,234492
63497,178498
177191,178498
486320,178498
178239,478424
223037,478424
540136,478424
352782,136976
225879,428991
390909,428991
415543,381123
184024,432951
196282,432951
203904,432951
249761,480987
333868,480987
30180,4832
88774,4832
108889,4832
126330,4832
298989,4832
428642,4832
477913,4832
522194,4832
235644,275590
455137,275590
335423,281240
393292,3824
107863,219538
128587,219538
420556,219538
448563,358462
140679,32623
301088,32623
82489,433007
104004,271338
245609,271338
273948,271338
144260,401824
277698,401824
13763,488035
101979,488035
26097,49501
49501,26097
217139,26097
239362,26097
465986,26097
540312,163330
535505,465986
108086,317848
256229,317848
507871,435515
168809,298512
17189,526589
29568,526589
37953,526589
50159,526589
84074,526589
129334,526589
443220,526589
486435,526589
518768,526589
528063,526589
363794,543117
71034,81167
349540,81167
328732,101628
257404,424067
475583,424067
165324,142474
219365,117828
254378,117828
395329,117828
431322,117828
180435,192508
184356,192508
242416,192508
249517,192508
365076,214482
158833,338767
159491,338767
234759,338767
258336,338767
324505,338767
374073,338767
389058,338767
394502,338767
88217,273077
111699,273077
148370,273077
193736,273077
235341,273077
457899,273077
208970,406707
236561,406707
321163,406707
332894,406707
375662,406707
303652,334672
63086,302941
365485,302941
489864,302941
275136,157270
524996,157270
184189,524996
462475,524996
484201,524996
378865,281154
168106,293130
93384,386567
234013,386567
390646,519420
513001,519420
86451,285109
329604,285109
427780,285109
522477,285109
83333,264819
92352,264819
120832,264819
185910,264819
388742,264819
518763,264819
88992,256611
335449,256611
403209,256611
145556,490926
260467,490926
278198,490926
59066,466498
73885,466498
529830,449185
190019,300785
137429,386010
291970,386010
342119,386010
536313,386010
399403,409735
393869,175857
179789,485894
478249,485894
254929,489682
67858,148491
45384,393869
175857,393869
200260,393869
320110,393869
82192,218790
107201,218790
113471,218790
119179,218790
438744,218790
385561,29590
500678,29590
272248,336339
453686,336339
21035,124516
108884,124516
507230,124516
77986,77042
214763,77042
145093,219363
146581,95904
26059,378057
28494,378057
170717,378057
324909,378057
434813,378057
278609,361868
455921,361868
443876,272842
463418,272842
4570,506602
26066,506602
31036,293980
118180,293980
151168,293980
221272,293980
431025,293980
506087,293980
520530,293980
344762,232932
289592,99051
55874,4570
247488,4570
437954,4570
441553,4570
471517,4570
506602,4570
538027,4570
385604,216175
191418,319384
478391,319384
216115,249144
329890,249144
401064,249144
370153,483450
377998,483450
512419,508388
23705,65279
28704,90093
118392,90093
154600,94974
211929,94974
215860,94974
217073,94974
148309,173503
255371,173503
11126,148309
63522,148309
173503,148309
444655,148309
476206,148309
148277,373953
155980,373953
324443,373953
364451,373953
373064,373953
398271,373953
422158,373953
335076,232755
492271,232755
19168,164877
121082,164877
283038,164877
340421,164877
356318,164877
377263,164877
493916,164877
7400,298428
339343,298428
25103,352234
31768,352234
205457,352234
294510,352234
37676,241777
471251,241777
104114,53745
336103,53745
505120,53745
514092,53745
197405,473074
197924,473074
220301,473074
523402,473074
538064,473074
187151,419861
408031,136901
332978,15032
435,411789
304743,435793
57434,323068
10376,371319
249177,371319
250417,371319
273688,371319
298154,371319
363068,371319
423758,395296
488115,395296
535583,395296
155725,281050
476978,281050
76161,159898
213363,458748
332155,458748
314147,289377
176824,500997
8928,326624
474690,326624
503748,326624
461143,512364
412166,141788
76998,386354
108253,347505
108345,347505
165955,347505
58785,405056
244593,405056
405882,405056
421032,405056
441051,405056
444463,405056
485523,405056
539944,405056
97150,381172
363670,381172
178797,531899
195552,531899
319714,531899
428924,531899
271262,361331
523726,211936
86073,158486
360918,522387
118461,211036
314863,211036
174503,199528
189583,199528
252873,199528
383116,199528
489038,199528
18249,44326
76352,44326
96049,44326
310539,44326
351331,44326
469131,44326
518852,44326
359710,372517
467615,372517
539824,372517
51566,348359
127207,348359
138518,348359
151803,348359
192752,348359
292554,348359
292990,348359
315193,348359
421020,348359
537245,348359
132090,31976
280280,31976
358876,31976
360272,31976
247854,364585
192505,340398
31844,230089
319082,230089
230089,31844
4431,123763
390067,123763
215824,531501
342100,7195
481108,7195
246233,247854
364585,247854
93840,192505
316327,192505
340398,192505
535607,192505
86342,169265
107016,169265
228170,378476
390942,378476
515841,378476
287205,99197
84626,467526
374581,467526
185232,371667
464686,71906
431618,221172
143712,72321
213088,72321
484085,72321
506269,72321
145343,294830
147258,294830
204025,294830
272623,294830
454600,294830
105506,415675
267336,18810
81850,363399
245989,363399
474863,363399
174659,434995
267739,434995
493631,434995
427152,12712
234855,429607
237446,429607
307899,429607
209109,256668
493613,256668
193056,540019
223694,540019
280821,470221
466534,470221
489743,470221
29844,79946
184613,499775
43073,272326
181061,272326
142632,499029
306622,499029
130868,54342
542040,54342
536512,449638
280839,123802
148216,499064
223041,499064
339630,499064
359327,499064
402847,499064
432067,499064
496492,499064
525814,499064
113633,221126
271338,245609
481115,245609
536350,245609
79351,34836
306469,34836
308640,34836
525222,34836
33534,203959
179579,530809
55306,417920
451443,417920
474,235764
135811,235764
150279,235764
154379,235764
217077,235764
351251,235764
392725,235764
364027,9954
539454,9954
308701,115014
143772,341189
387196,341189
95043,424534
416154,424534
460552,424534
275679,77340
360709,77340
362798,77340
452696,77340
527706,77340
65952,392725
235764,392725
305313,392725
115777,397020
255499,397020
40776,540140
73944,540140
172991,540140
183745,540140
204047,540140
477871,540140
485730,540140
207715,51939
316043,51939
461620,51939
81036,22776
22776,93155
480094,93155
207854,500778
359382,500778
282036,342334
203545,434013
9338,482279
134543,315568
36961,35246
81185,35246
162692,35246
210871,35246
270545,35246
444826,35246
509756,35246
537176,35246
310258,323633
443592,323633
50268,539454
540649,539454
265729,467755
294565,467755
21496,186071
161023,186071
178810,186071
186071,161023
478380,161023
92510,391721
385204,391721
9527,415503
40714,415503
115529,415503
209500,415503
217839,415503
460151,415503
519539,415503
530169,415503
539470,415503
12336,439410
34704,439410
39084,439410
80625,439410
122756,439410
125604,439410
149302,439410
181462,439410
271763,439410
314969,439410
528030,439410
179722,463695
36763,43422
211020,43422
403587,43422
405202,43422
429246,43422
339278,205001
111660,85151
228996,85151
286409,85151
376816,85151
432808,85151
361767,60296
17961,84821
147303,84821
342156,280422
372886,280422
455567,351977
477795,351977
84821,375981
273178,375981
382443,375981
384840,375981
165844,543188
51939,286409
85151,286409
131270,286409
134472,212321
456584,379721
54321,43996
75485,43996
340381,43996
448217,516944
9954,364027
302597,416076
123571,214764
270143,214764
277444,214764
278605,214764
374740,214764
207600,39888
45249,520865
323352,520865
404892,520865
12398,448217
460579,448217
114783,328359
189766,328359
302288,328359
311554,328359
354163,328359
499428,328359
515852,328359
38966,146802
40964,146802
51979,146802
71291,146802
164938,146802
268835,146802
279410,146802
347399,146802
457376,146802
420979,15981
506050,36683
9808,432808
385888,432808
464274,432808
480139,432808
76416,312953
233990,312953
542629,312953
504395,436708
99663,365245
496525,365245
86654,316982
99108,316982
182848,316982
39077,275355
429489,275355
67385,11279
222087,215135
